Country1,Continent1,Country2,Continent2,Year,Value
United States,North America,United States,North America,2002,0
United States,North America,Canada,North America,2002,39096836
United States,North America,Mexico,North America,2002,9229577
United States,North America,Brazil,South America,2002,2031016
United States,North America,Argentina,South America,2002,3212687
United States,North America,United Kingdom,Europe,2002,16471216
United States,North America,Netherlands,Europe,2002,9225934
United States,North America,Belgium,Europe,2002,16516084
United States,North America,France,Europe,2002,5284398
United States,North America,Switzerland,Europe,2002,719693
United States,North America,Spain,Europe,2002,3914768
United States,North America,Portugal,Europe,2002,943636
United States,North America,Germany,Europe,2002,15790149
United States,North America,Poland,Europe,2002,47135
United States,North America,Austria,Europe,2002,593975
United States,North America,Hungary,Europe,2002,421262
United States,North America,Czech Republic,Europe,2002,642165
United States,North America,Slovakia,Europe,2002,59511
United States,North America,Italy,Europe,2002,5434464
United States,North America,Croatia,Europe,2002,89494
United States,North America,Serbia,Europe,2002,13996
United States,North America,Bosnia,Europe,2002,0
United States,North America,Greece,Europe,2002,1295489
United States,North America,Bulgaria,Europe,2002,264582
United States,North America,Romania,Europe,2002,0
United States,North America,Russia,Asia,2002,64208
United States,North America,Ukraine,Europe,2002,51746
United States,North America,Finland,Europe,2002,1822473
United States,North America,Sweden,Europe,2002,1551571
United States,North America,Norway,Europe,2002,7688115
United States,North America,Denmark,Europe,2002,642001
United States,North America,South Africa,Africa,2002,651038
United States,North America,Turkey,Asia,2002,1241557
United States,North America,Iraq,Asia,2002,0
United States,North America,Lebanon,Asia,2002,1153341
United States,North America,Israel,Asia,2002,16296111
United States,North America,Taiwan,Asia,2002,1492720
United States,North America,South Korea,Asia,2002,18049039
United States,North America,Japan,Asia,2002,7761990
United States,North America,India,Asia,2002,44406
United States,North America,Pakistan,Asia,2002,14325
United States,North America,Thailand,Asia,2002,4997607
United States,North America,Singapore,Asia,2002,1034116
United States,North America,Philippines,Asia,2002,2079548
United States,North America,Indonesia,Asia,2002,0
United States,North America,Australia,Oceania,2002,17584634
United States,North America,Cyprus,Europe,2002,47861
United States,North America,China,Asia,2002,41525
United States,North America,Ivory Coast,Africa,2002,0
United States,North America,Iran,Asia,2002,0
Canada,North America,United States,North America,2002,39200813
Canada,North America,Canada,North America,2002,94250
Canada,North America,Mexico,North America,2002,0
Canada,North America,Brazil,South America,2002,4195
Canada,North America,Argentina,South America,2002,1299
Canada,North America,United Kingdom,Europe,2002,290851
Canada,North America,Netherlands,Europe,2002,2991272
Canada,North America,Belgium,Europe,2002,1922456
Canada,North America,France,Europe,2002,119355
Canada,North America,Switzerland,Europe,2002,56980
Canada,North America,Spain,Europe,2002,17091
Canada,North America,Portugal,Europe,2002,5073
Canada,North America,Germany,Europe,2002,261808
Canada,North America,Poland,Europe,2002,16344
Canada,North America,Austria,Europe,2002,14621
Canada,North America,Hungary,Europe,2002,0
Canada,North America,Czech Republic,Europe,2002,56000
Canada,North America,Slovakia,Europe,2002,9271
Canada,North America,Italy,Europe,2002,602011
Canada,North America,Croatia,Europe,2002,786
Canada,North America,Serbia,Europe,2002,797
Canada,North America,Bosnia,Europe,2002,0
Canada,North America,Greece,Europe,2002,38458
Canada,North America,Bulgaria,Europe,2002,0
Canada,North America,Romania,Europe,2002,0
Canada,North America,Russia,Asia,2002,518
Canada,North America,Ukraine,Europe,2002,0
Canada,North America,Finland,Europe,2002,24645
Canada,North America,Sweden,Europe,2002,28460
Canada,North America,Norway,Europe,2002,2802737
Canada,North America,Denmark,Europe,2002,197666
Canada,North America,South Africa,Africa,2002,0
Canada,North America,Turkey,Asia,2002,0
Canada,North America,Iraq,Asia,2002,0
Canada,North America,Lebanon,Asia,2002,0
Canada,North America,Israel,Asia,2002,14479
Canada,North America,Taiwan,Asia,2002,9468
Canada,North America,South Korea,Asia,2002,11925
Canada,North America,Japan,Asia,2002,209158
Canada,North America,India,Asia,2002,18097
Canada,North America,Pakistan,Asia,2002,0
Canada,North America,Thailand,Asia,2002,130804
Canada,North America,Singapore,Asia,2002,228312
Canada,North America,Philippines,Asia,2002,154373
Canada,North America,Indonesia,Asia,2002,2125
Canada,North America,Australia,Oceania,2002,4075708
