Country1,Continent1,Country2,Continent2,Year,Value
United States,North America,United States,North America,1994,0
United States,North America,Canada,North America,1994,55984770
United States,North America,Mexico,North America,1994,4789800
United States,North America,Brazil,South America,1994,2155921
United States,North America,Argentina,South America,1994,2099957
United States,North America,United Kingdom,Europe,1994,9642786
United States,North America,Netherlands,Europe,1994,1686119
United States,North America,Belgium,Europe,1994,21102806
United States,North America,France,Europe,1994,18420329
United States,North America,Switzerland,Europe,1994,3795542
United States,North America,Spain,Europe,1994,10408053
United States,North America,Portugal,Europe,1994,1730644
United States,North America,Germany,Europe,1994,31288430
United States,North America,Poland,Europe,1994,4072
United States,North America,Austria,Europe,1994,1962424
United States,North America,Hungary,Europe,1994,28133
United States,North America,Czech Republic,Europe,1994,540852
United States,North America,Slovakia,Europe,1994,289584
United States,North America,Italy,Europe,1994,5420766
United States,North America,Croatia,Europe,1994,19715
United States,North America,Serbia,Europe,1994,0
United States,North America,Bosnia,Europe,1994,0
United States,North America,Greece,Europe,1994,2816634
United States,North America,Bulgaria,Europe,1994,197269
United States,North America,Romania,Europe,1994,0
United States,North America,Russia,Asia,1994,572432
United States,North America,Ukraine,Europe,1994,42267
United States,North America,Finland,Europe,1994,1506828
United States,North America,Sweden,Europe,1994,2038319
United States,North America,Norway,Europe,1994,2805721
United States,North America,Denmark,Europe,1994,2517737
United States,North America,South Africa,Africa,1994,306179
United States,North America,Turkey,Asia,1994,7141576
United States,North America,Iraq,Asia,1994,0
United States,North America,Lebanon,Asia,1994,3609567
United States,North America,Israel,Asia,1994,6245499
United States,North America,Taiwan,Asia,1994,47467171
United States,North America,South Korea,Asia,1994,2960401
United States,North America,Japan,Asia,1994,2406927
United States,North America,India,Asia,1994,54007
United States,North America,Pakistan,Asia,1994,226044
United States,North America,Thailand,Asia,1994,13282649
United States,North America,Singapore,Asia,1994,1872028
United States,North America,Philippines,Asia,1994,5277570
United States,North America,Indonesia,Asia,1994,13249
United States,North America,Australia,Oceania,1994,16665190
United States,North America,Cyprus,Europe,1994,98631
United States,North America,China,Asia,1994,221348
United States,North America,Ivory Coast,Africa,1994,0
United States,North America,Iran,Asia,1994,0
Canada,North America,United States,North America,1994,16333553
Canada,North America,Canada,North America,1994,0
Canada,North America,Mexico,North America,1994,0
Canada,North America,Brazil,South America,1994,27334
Canada,North America,Argentina,South America,1994,25947
Canada,North America,United Kingdom,Europe,1994,291995
Canada,North America,Netherlands,Europe,1994,64298
Canada,North America,Belgium,Europe,1994,485955
Canada,North America,France,Europe,1994,77539
Canada,North America,Switzerland,Europe,1994,194544
Canada,North America,Spain,Europe,1994,23784
Canada,North America,Portugal,Europe,1994,21936
Canada,North America,Germany,Europe,1994,385808
Canada,North America,Poland,Europe,1994,0
Canada,North America,Austria,Europe,1994,46151
Canada,North America,Hungary,Europe,1994,0
Canada,North America,Czech Republic,Europe,1994,0
Canada,North America,Slovakia,Europe,1994,0
Canada,North America,Italy,Europe,1994,90863
Canada,North America,Croatia,Europe,1994,0
Canada,North America,Serbia,Europe,1994,0
Canada,North America,Bosnia,Europe,1994,0
Canada,North America,Greece,Europe,1994,20374
Canada,North America,Bulgaria,Europe,1994,50573
Canada,North America,Romania,Europe,1994,0
Canada,North America,Russia,Asia,1994,479177
Canada,North America,Ukraine,Europe,1994,37964
Canada,North America,Finland,Europe,1994,73475
Canada,North America,Sweden,Europe,1994,33715
Canada,North America,Norway,Europe,1994,17136
Canada,North America,Denmark,Europe,1994,2637751
Canada,North America,South Africa,Africa,1994,72989
Canada,North America,Turkey,Asia,1994,64206
Canada,North America,Iraq,Asia,1994,0
Canada,North America,Lebanon,Asia,1994,0
Canada,North America,Israel,Asia,1994,13457
Canada,North America,Taiwan,Asia,1994,0
Canada,North America,South Korea,Asia,1994,4052
Canada,North America,Japan,Asia,1994,7236
Canada,North America,India,Asia,1994,0
Canada,North America,Pakistan,Asia,1994,0
Canada,North America,Thailand,Asia,1994,30379
Canada,North America,Singapore,Asia,1994,1199
Canada,North America,Philippines,Asia,1994,0
Canada,North America,Indonesia,Asia,1994,0
Canada,North America,Australia,Oceania,1994,198007
Canada,North America,Cyprus,Europe,1994,9364
Canada,North America,China,Asia,1994,28560
Canada,North America,Ivory Coast,Africa,1994,0
Canada,North America,Iran,Asia,1994,0
Mexico,North America,United States,North America,1994,3471770
Mexico,North America,Canada,North America,1994,7104
Mexico,North America,Mexico,North America,1994,0
Mexico,North America,Brazil,South America,1994,0
Mexico,North America,Argentina,South America,1994,222268
Mexico,North America,United Kingdom,Europe,1994,0
Mexico,North America,Netherlands,Europe,1994,0
Mexico,North America,Belgium,Europe,1994,0
Mexico,North America,France,Europe,1994,0
Mexico,North America,Switzerland,Europe,1994,0
Mexico,North America,Spain,Europe,1994,65372
Mexico,North America,Portugal,Europe,1994,0
Mexico,North America,Germany,Europe,1994,0
Mexico,North America,Poland,Europe,1994,0
Mexico,North America,Austria,Europe,1994,0
Mexico,North America,Hungary,Europe,1994,0
Mexico,North America,Czech Republic,Europe,1994,0
Mexico,North America,Slovakia,Europe,1994,0
Mexico,North America,Italy,Europe,1994,0
Mexico,North America,Croatia,Europe,1994,0
Mexico,North America,Serbia,Europe,1994,0
Mexico,North America,Bosnia,Europe,1994,0
Mexico,North America,Greece,Europe,1994,0
Mexico,North America,Bulgaria,Europe,1994,0
Mexico,North America,Romania,Europe,1994,0
Mexico,North America,Russia,Asia,1994,0
Mexico,North America,Ukraine,Europe,1994,0
Mexico,North America,Finland,Europe,1994,0
Mexico,North America,Sweden,Europe,1994,0
Mexico,North America,Norway,Europe,1994,0
Mexico,North America,Denmark,Europe,1994,0
Mexico,North America,South Africa,Africa,1994,0
Mexico,North America,Turkey,Asia,1994,0
Mexico,North America,Iraq,Asia,1994,0
Mexico,North America,Lebanon,Asia,1994,0
Mexico,North America,Israel,Asia,1994,0
Mexico,North America,Taiwan,Asia,1994,0
Mexico,North America,South Korea,Asia,1994,0
Mexico,North America,Japan,Asia,1994,0
Mexico,North America,India,Asia,1994,0
Mexico,North America,Pakistan,Asia,1994,0
Mexico,North America,Thailand,Asia,1994,0
Mexico,North America,Singapore,Asia,1994,0
Mexico,North America,Philippines,Asia,1994,0
Mexico,North America,Indonesia,Asia,1994,0
Mexico,North America,Australia,Oceania,1994,0
Mexico,North America,Cyprus,Europe,1994,0
Mexico,North America,China,Asia,1994,0
Mexico,North America,Ivory Coast,Africa,1994,0
Mexico,North America,Iran,Asia,1994,0
Brazil,South America,United States,North America,1994,71562326
Brazil,South America,Canada,North America,1994,419533
Brazil,South America,Mexico,North America,1994,1647262
Brazil,South America,Brazil,South America,1994,0
Brazil,South America,Argentina,South America,1994,5447439
Brazil,South America,United Kingdom,Europe,1994,649470
Brazil,South America,Netherlands,Europe,1994,190055
Brazil,South America,Belgium,Europe,1994,1798474
Brazil,South America,France,Europe,1994,1751900
Brazil,South America,Switzerland,Europe,1994,1769782
Brazil,South America,Spain,Europe,1994,804998
Brazil,South America,Portugal,Europe,1994,307663
Brazil,South America,Germany,Europe,1994,5093906
Brazil,South America,Poland,Europe,1994,0
Brazil,South America,Austria,Europe,1994,1070055
Brazil,South America,Hungary,Europe,1994,0
Brazil,South America,Czech Republic,Europe,1994,2572
Brazil,South America,Slovakia,Europe,1994,107599
Brazil,South America,Italy,Europe,1994,38498
Brazil,South America,Croatia,Europe,1994,0
Brazil,South America,Serbia,Europe,1994,0
Brazil,South America,Bosnia,Europe,1994,0
Brazil,South America,Greece,Europe,1994,749424
Brazil,South America,Bulgaria,Europe,1994,0
Brazil,South America,Romania,Europe,1994,0
Brazil,South America,Russia,Asia,1994,23397
Brazil,South America,Ukraine,Europe,1994,0
Brazil,South America,Finland,Europe,1994,672389
Brazil,South America,Sweden,Europe,1994,12366
Brazil,South America,Norway,Europe,1994,1935316
Brazil,South America,Denmark,Europe,1994,118561
Brazil,South America,South Africa,Africa,1994,4540299
Brazil,South America,Turkey,Asia,1994,344035
Brazil,South America,Iraq,Asia,1994,0
Brazil,South America,Lebanon,Asia,1994,0
Brazil,South America,Israel,Asia,1994,0
Brazil,South America,Taiwan,Asia,1994,0
Brazil,South America,South Korea,Asia,1994,24199
Brazil,South America,Japan,Asia,1994,0
Brazil,South America,India,Asia,1994,0
Brazil,South America,Pakistan,Asia,1994,3970
Brazil,South America,Thailand,Asia,1994,3473087
Brazil,South America,Singapore,Asia,1994,685628
Brazil,South America,Philippines,Asia,1994,245882
Brazil,South America,Indonesia,Asia,1994,0
Brazil,South America,Australia,Oceania,1994,96129
Brazil,South America,Cyprus,Europe,1994,17860
Brazil,South America,China,Asia,1994,0
Brazil,South America,Ivory Coast,Africa,1994,0
Brazil,South America,Iran,Asia,1994,8170
Argentina,South America,United States,North America,1994,7037353
Argentina,South America,Canada,North America,1994,1277
Argentina,South America,Mexico,North America,1994,8508
Argentina,South America,Brazil,South America,1994,334071
Argentina,South America,Argentina,South America,1994,0
Argentina,South America,United Kingdom,Europe,1994,0
Argentina,South America,Netherlands,Europe,1994,0
Argentina,South America,Belgium,Europe,1994,0
Argentina,South America,France,Europe,1994,135667
Argentina,South America,Switzerland,Europe,1994,0
Argentina,South America,Spain,Europe,1994,0
Argentina,South America,Portugal,Europe,1994,0
Argentina,South America,Germany,Europe,1994,230128
Argentina,South America,Poland,Europe,1994,0
Argentina,South America,Austria,Europe,1994,10846
Argentina,South America,Hungary,Europe,1994,0
Argentina,South America,Czech Republic,Europe,1994,0
Argentina,South America,Slovakia,Europe,1994,0
Argentina,South America,Italy,Europe,1994,33712
Argentina,South America,Croatia,Europe,1994,0
Argentina,South America,Serbia,Europe,1994,0
Argentina,South America,Bosnia,Europe,1994,0
Argentina,South America,Greece,Europe,1994,8224
Argentina,South America,Bulgaria,Europe,1994,0
Argentina,South America,Romania,Europe,1994,0
Argentina,South America,Russia,Asia,1994,0
Argentina,South America,Ukraine,Europe,1994,0
Argentina,South America,Finland,Europe,1994,196045
Argentina,South America,Sweden,Europe,1994,0
Argentina,South America,Norway,Europe,1994,0
Argentina,South America,Denmark,Europe,1994,0
Argentina,South America,South Africa,Africa,1994,328918
Argentina,South America,Turkey,Asia,1994,13896
Argentina,South America,Iraq,Asia,1994,0
Argentina,South America,Lebanon,Asia,1994,0
Argentina,South America,Israel,Asia,1994,30218
Argentina,South America,Taiwan,Asia,1994,0
Argentina,South America,South Korea,Asia,1994,0
Argentina,South America,Japan,Asia,1994,0
Argentina,South America,India,Asia,1994,0
Argentina,South America,Pakistan,Asia,1994,0
Argentina,South America,Thailand,Asia,1994,0
Argentina,South America,Singapore,Asia,1994,0
Argentina,South America,Philippines,Asia,1994,19886
Argentina,South America,Indonesia,Asia,1994,0
Argentina,South America,Australia,Oceania,1994,0
Argentina,South America,Cyprus,Europe,1994,0
Argentina,South America,China,Asia,1994,0
Argentina,South America,Ivory Coast,Africa,1994,0
Argentina,South America,Iran,Asia,1994,0
United Kingdom,Europe,United States,North America,1994,6287762
United Kingdom,Europe,Canada,North America,1994,712935
United Kingdom,Europe,Mexico,North America,1994,0
United Kingdom,Europe,Brazil,South America,1994,134354
United Kingdom,Europe,Argentina,South America,1994,95535
United Kingdom,Europe,United Kingdom,Europe,1994,0
United Kingdom,Europe,Netherlands,Europe,1994,1736528
United Kingdom,Europe,Belgium,Europe,1994,1229096
United Kingdom,Europe,France,Europe,1994,1762217
United Kingdom,Europe,Switzerland,Europe,1994,3366070
United Kingdom,Europe,Spain,Europe,1994,327836
United Kingdom,Europe,Portugal,Europe,1994,243612
United Kingdom,Europe,Germany,Europe,1994,3753200
United Kingdom,Europe,Poland,Europe,1994,4661
United Kingdom,Europe,Austria,Europe,1994,611804
United Kingdom,Europe,Hungary,Europe,1994,21681
United Kingdom,Europe,Czech Republic,Europe,1994,28966
United Kingdom,Europe,Slovakia,Europe,1994,1270
United Kingdom,Europe,Italy,Europe,1994,731188
United Kingdom,Europe,Croatia,Europe,1994,0
United Kingdom,Europe,Serbia,Europe,1994,0
United Kingdom,Europe,Bosnia,Europe,1994,0
United Kingdom,Europe,Greece,Europe,1994,359620
United Kingdom,Europe,Bulgaria,Europe,1994,0
United Kingdom,Europe,Romania,Europe,1994,16819
United Kingdom,Europe,Russia,Asia,1994,67957
United Kingdom,Europe,Ukraine,Europe,1994,0
United Kingdom,Europe,Finland,Europe,1994,593475
United Kingdom,Europe,Sweden,Europe,1994,499680
United Kingdom,Europe,Norway,Europe,1994,1186434
United Kingdom,Europe,Denmark,Europe,1994,1209174
United Kingdom,Europe,South Africa,Africa,1994,300544
United Kingdom,Europe,Turkey,Asia,1994,1730596
United Kingdom,Europe,Iraq,Asia,1994,0
United Kingdom,Europe,Lebanon,Asia,1994,0
United Kingdom,Europe,Israel,Asia,1994,22185
United Kingdom,Europe,Taiwan,Asia,1994,101310
United Kingdom,Europe,South Korea,Asia,1994,693685
United Kingdom,Europe,Japan,Asia,1994,2116538
United Kingdom,Europe,India,Asia,1994,105116
United Kingdom,Europe,Pakistan,Asia,1994,70741
United Kingdom,Europe,Thailand,Asia,1994,458213
United Kingdom,Europe,Singapore,Asia,1994,4652
United Kingdom,Europe,Philippines,Asia,1994,3043
United Kingdom,Europe,Indonesia,Asia,1994,425584
United Kingdom,Europe,Australia,Oceania,1994,677517
United Kingdom,Europe,Cyprus,Europe,1994,441084
United Kingdom,Europe,China,Asia,1994,264013
United Kingdom,Europe,Ivory Coast,Africa,1994,6523
United Kingdom,Europe,Iran,Asia,1994,0
Netherlands,Europe,United States,North America,1994,84425
Netherlands,Europe,Canada,North America,1994,9994648
Netherlands,Europe,Mexico,North America,1994,0
Netherlands,Europe,Brazil,South America,1994,172942
Netherlands,Europe,Argentina,South America,1994,0
Netherlands,Europe,United Kingdom,Europe,1994,127022
Netherlands,Europe,Netherlands,Europe,1994,27301
Netherlands,Europe,Belgium,Europe,1994,1135923
Netherlands,Europe,France,Europe,1994,369804
Netherlands,Europe,Switzerland,Europe,1994,818429
Netherlands,Europe,Spain,Europe,1994,130063
Netherlands,Europe,Portugal,Europe,1994,0
Netherlands,Europe,Germany,Europe,1994,286355
Netherlands,Europe,Poland,Europe,1994,0
Netherlands,Europe,Austria,Europe,1994,1408
Netherlands,Europe,Hungary,Europe,1994,0
Netherlands,Europe,Czech Republic,Europe,1994,0
Netherlands,Europe,Slovakia,Europe,1994,2247
Netherlands,Europe,Italy,Europe,1994,689711
Netherlands,Europe,Croatia,Europe,1994,0
Netherlands,Europe,Serbia,Europe,1994,0
Netherlands,Europe,Bosnia,Europe,1994,0
Netherlands,Europe,Greece,Europe,1994,295041
Netherlands,Europe,Bulgaria,Europe,1994,0
Netherlands,Europe,Romania,Europe,1994,0
