Country1,Continent1,Country2,Continent2,Year,Value
Netherlands,Europe,Germany,Europe,1992,861603
Netherlands,Europe,Austria,Europe,1992,13477
Netherlands,Europe,Italy,Europe,1992,41696
Netherlands,Europe,Greece,Europe,1992,7108
Netherlands,Europe,Sweden,Europe,1992,106138
Netherlands,Europe,Norway,Europe,1992,1860
Netherlands,Europe,Denmark,Europe,1992,24750
Netherlands,Europe,Turkey,Asia,1992,548045
Netherlands,Europe,Singapore,Asia,1992,16933
Netherlands,Europe,Indonesia,Asia,1992,498951
Netherlands,Europe,Australia,Oceania,1992,5389
Belgium,Europe,United States,North America,1992,21860027
Belgium,Europe,Canada,North America,1992,222238
Belgium,Europe,Netherlands,Europe,1992,2106049
Belgium,Europe,Switzerland,Europe,1992,1609240
Belgium,Europe,Spain,Europe,1992,873458
Belgium,Europe,Portugal,Europe,1992,1372332
Belgium,Europe,Germany,Europe,1992,8558381
Belgium,Europe,Croatia,Europe,1992,3334
Belgium,Europe,Greece,Europe,1992,465050
Belgium,Europe,Finland,Europe,1992,495289
Belgium,Europe,Sweden,Europe,1992,159097
Belgium,Europe,Denmark,Europe,1992,203534
Belgium,Europe,Turkey,Asia,1992,1531426
Belgium,Europe,United Arab Emirates,Asia,1992,384080
Belgium,Europe,South Korea,Asia,1992,125086
Belgium,Europe,Japan,Asia,1992,683659
Belgium,Europe,Thailand,Asia,1992,320304
Belgium,Europe,Malaysia,Asia,1992,511815
Belgium,Europe,Singapore,Asia,1992,200730
Belgium,Europe,Australia,Oceania,1992,427568
Belgium,Europe,Cyprus,Europe,1992,43207
Belgium,Europe,China,Asia,1992,9804
France,Europe,United States,North America,1992,435869
France,Europe,Canada,North America,1992,234762
France,Europe,Netherlands,Europe,1992,215460
France,Europe,Switzerland,Europe,1992,15420028
France,Europe,Spain,Europe,1992,1766529
France,Europe,Portugal,Europe,1992,581917
France,Europe,Germany,Europe,1992,1664909
France,Europe,Greece,Europe,1992,668366
France,Europe,Finland,Europe,1992,460988
France,Europe,Sweden,Europe,1992,255070
France,Europe,Denmark,Europe,1992,624343
France,Europe,South Korea,Asia,1992,42682
France,Europe,Japan,Asia,1992,1114815
France,Europe,Thailand,Asia,1992,34314
France,Europe,Australia,Oceania,1992,82539
France,Europe,Cyprus,Europe,1992,111351
Switzerland,Europe,United States,North America,1992,440385
Switzerland,Europe,Canada,North America,1992,556645
Switzerland,Europe,Mexico,North America,1992,3075
Switzerland,Europe,Brazil,South America,1992,5873
Switzerland,Europe,Argentina,South America,1992,67353
Switzerland,Europe,United Kingdom,Europe,1992,606549
Switzerland,Europe,Netherlands,Europe,1992,350273
Switzerland,Europe,Belgium,Europe,1992,308924
Switzerland,Europe,France,Europe,1992,344845
Switzerland,Europe,Spain,Europe,1992,239581
Switzerland,Europe,Portugal,Europe,1992,26376
Switzerland,Europe,Germany,Europe,1992,4037474
Switzerland,Europe,Poland,Europe,1992,21871
Switzerland,Europe,Austria,Europe,1992,2936323
Switzerland,Europe,Hungary,Europe,1992,2654
Switzerland,Europe,Czech Republic,Europe,1992,48451
Switzerland,Europe,Italy,Europe,1992,2701575
Switzerland,Europe,Greece,Europe,1992,49960
Switzerland,Europe,Bulgaria,Europe,1992,2108
Switzerland,Europe,Romania,Europe,1992,5272
Switzerland,Europe,Russia,Asia,1992,3266
Switzerland,Europe,Finland,Europe,1992,100135
Switzerland,Europe,Sweden,Europe,1992,1114443
Switzerland,Europe,Norway,Europe,1992,100164
Switzerland,Europe,Denmark,Europe,1992,950768
Switzerland,Europe,South Africa,Africa,1992,435212
Switzerland,Europe,Turkey,Asia,1992,197872
Switzerland,Europe,Israel,Asia,1992,4503
Switzerland,Europe,United Arab Emirates,Asia,1992,213375
Switzerland,Europe,Taiwan,Asia,1992,22807
Switzerland,Europe,South Korea,Asia,1992,3209936
Switzerland,Europe,Japan,Asia,1992,361114
Switzerland,Europe,India,Asia,1992,6844
Switzerland,Europe,Pakistan,Asia,1992,74721
Switzerland,Europe,Thailand,Asia,1992,87807
Switzerland,Europe,Malaysia,Asia,1992,2725639
Switzerland,Europe,Singapore,Asia,1992,2888912
Switzerland,Europe,Australia,Oceania,1992,80007
