Country1,Continent1,Country2,Continent2,Year,Value
United States,North America,United States,North America,1999,0
United States,North America,Canada,North America,1999,37349555
United States,North America,Mexico,North America,1999,5102080
United States,North America,Brazil,South America,1999,1180019
United States,North America,Argentina,South America,1999,4868909
United States,North America,United Kingdom,Europe,1999,5658126
United States,North America,Netherlands,Europe,1999,12961467
United States,North America,Belgium,Europe,1999,11022016
United States,North America,France,Europe,1999,6111076
United States,North America,Switzerland,Europe,1999,2349022
United States,North America,Spain,Europe,1999,3058820
United States,North America,Portugal,Europe,1999,1063617
United States,North America,Germany,Europe,1999,20582018
United States,North America,Poland,Europe,1999,160610
United States,North America,Austria,Europe,1999,664627
United States,North America,Hungary,Europe,1999,415367
United States,North America,Czech Republic,Europe,1999,621513
United States,North America,Slovakia,Europe,1999,56583
United States,North America,Italy,Europe,1999,7354143
United States,North America,Croatia,Europe,1999,13867
United States,North America,Serbia,Europe,1999,1305
United States,North America,Bosnia,Europe,1999,0
United States,North America,Greece,Europe,1999,1211484
United States,North America,Bulgaria,Europe,1999,138216
United States,North America,Romania,Europe,1999,0
United States,North America,Russia,Asia,1999,42958
United States,North America,Ukraine,Europe,1999,5128
United States,North America,Finland,Europe,1999,673499
United States,North America,Sweden,Europe,1999,2090580
United States,North America,Norway,Europe,1999,3656402
United States,North America,Denmark,Europe,1999,2614191
United States,North America,South Africa,Africa,1999,2083034
United States,North America,Turkey,Asia,1999,2439189
United States,North America,Israel,Asia,1999,18766842
United States,North America,United Arab Emirates,Asia,1999,1846871
United States,North America,Taiwan,Asia,1999,19251557
United States,North America,South Korea,Asia,1999,2836007
United States,North America,Japan,Asia,1999,4407147
United States,North America,India,Asia,1999,18718
United States,North America,Pakistan,Asia,1999,18649
United States,North America,Thailand,Asia,1999,13962014
United States,North America,Malaysia,Asia,1999,433404
United States,North America,Singapore,Asia,1999,1000075
United States,North America,Philippines,Asia,1999,4761677
United States,North America,Indonesia,Asia,1999,98219
United States,North America,Australia,Oceania,1999,12448409
United States,North America,Cyprus,Europe,1999,51444
United States,North America,China,Asia,1999,189341
United States,North America,Ivory Coast,Africa,1999,0
United States,North America,Congo,Africa,1999,0
Canada,North America,United States,North America,1999,20389190
Canada,North America,Canada,North America,1999,0
Canada,North America,Mexico,North America,1999,0
Canada,North America,Brazil,South America,1999,23350
Canada,North America,Argentina,South America,1999,112489
Canada,North America,United Kingdom,Europe,1999,536858
Canada,North America,Netherlands,Europe,1999,2079393
Canada,North America,Belgium,Europe,1999,4452828
Canada,North America,France,Europe,1999,2615696
Canada,North America,Switzerland,Europe,1999,1495617
Canada,North America,Spain,Europe,1999,52893
Canada,North America,Portugal,Europe,1999,1227954
Canada,North America,Germany,Europe,1999,1468917
Canada,North America,Poland,Europe,1999,0
Canada,North America,Austria,Europe,1999,66623
Canada,North America,Hungary,Europe,1999,0
Canada,North America,Czech Republic,Europe,1999,79385
Canada,North America,Slovakia,Europe,1999,3541
Canada,North America,Italy,Europe,1999,303392
Canada,North America,Croatia,Europe,1999,0
Canada,North America,Serbia,Europe,1999,0
Canada,North America,Bosnia,Europe,1999,0
Canada,North America,Greece,Europe,1999,268197
Canada,North America,Bulgaria,Europe,1999,0
Canada,North America,Romania,Europe,1999,0
Canada,North America,Russia,Asia,1999,0
Canada,North America,Ukraine,Europe,1999,0
Canada,North America,Finland,Europe,1999,34038
Canada,North America,Sweden,Europe,1999,63417
Canada,North America,Norway,Europe,1999,642801
Canada,North America,Denmark,Europe,1999,7581035
Canada,North America,South Africa,Africa,1999,13867
Canada,North America,Turkey,Asia,1999,0
Canada,North America,Israel,Asia,1999,147298
Canada,North America,United Arab Emirates,Asia,1999,1081518
Canada,North America,Taiwan,Asia,1999,72753
Canada,North America,South Korea,Asia,1999,0
Canada,North America,Japan,Asia,1999,4106
Canada,North America,India,Asia,1999,0
Canada,North America,Pakistan,Asia,1999,0
Canada,North America,Thailand,Asia,1999,305874
Canada,North America,Malaysia,Asia,1999,4341
Canada,North America,Singapore,Asia,1999,347736
Canada,North America,Philippines,Asia,1999,29851
Canada,North America,Indonesia,Asia,1999,0
Canada,North America,Australia,Oceania,1999,468420
Canada,North America,Cyprus,Europe,1999,0
Canada,North America,China,Asia,1999,143918
Canada,North America,Ivory Coast,Africa,1999,0
Canada,North America,Congo,Africa,1999,0
Mexico,North America,United States,North America,1999,4851485
Mexico,North America,Canada,North America,1999,23780
Mexico,North America,Mexico,North America,1999,0
Mexico,North America,Brazil,South America,1999,0
Mexico,North America,Argentina,South America,1999,0
Mexico,North America,United Kingdom,Europe,1999,8005
Mexico,North America,Netherlands,Europe,1999,0
Mexico,North America,Belgium,Europe,1999,0
Mexico,North America,France,Europe,1999,579930
Mexico,North America,Switzerland,Europe,1999,0
Mexico,North America,Spain,Europe,1999,52422
Mexico,North America,Portugal,Europe,1999,0
Mexico,North America,Germany,Europe,1999,20604
Mexico,North America,Poland,Europe,1999,0
Mexico,North America,Austria,Europe,1999,6466
Mexico,North America,Hungary,Europe,1999,0
Mexico,North America,Czech Republic,Europe,1999,323937
Mexico,North America,Slovakia,Europe,1999,7047
Mexico,North America,Italy,Europe,1999,0
Mexico,North America,Croatia,Europe,1999,0
Mexico,North America,Serbia,Europe,1999,0
Mexico,North America,Bosnia,Europe,1999,0
Mexico,North America,Greece,Europe,1999,0
Mexico,North America,Bulgaria,Europe,1999,0
Mexico,North America,Romania,Europe,1999,0
Mexico,North America,Russia,Asia,1999,0
Mexico,North America,Ukraine,Europe,1999,0
Mexico,North America,Finland,Europe,1999,0
Mexico,North America,Sweden,Europe,1999,0
Mexico,North America,Norway,Europe,1999,0
Mexico,North America,Denmark,Europe,1999,0
Mexico,North America,South Africa,Africa,1999,0
Mexico,North America,Turkey,Asia,1999,0
Mexico,North America,Israel,Asia,1999,0
Mexico,North America,United Arab Emirates,Asia,1999,0
Mexico,North America,Taiwan,Asia,1999,0
Mexico,North America,South Korea,Asia,1999,0
Mexico,North America,Japan,Asia,1999,0
Mexico,North America,India,Asia,1999,0
Mexico,North America,Pakistan,Asia,1999,0
Mexico,North America,Thailand,Asia,1999,0
Mexico,North America,Malaysia,Asia,1999,0
Mexico,North America,Singapore,Asia,1999,0
Mexico,North America,Philippines,Asia,1999,0
Mexico,North America,Indonesia,Asia,1999,0
Mexico,North America,Australia,Oceania,1999,0
Mexico,North America,Cyprus,Europe,1999,0
Mexico,North America,China,Asia,1999,0
Mexico,North America,Ivory Coast,Africa,1999,0
Mexico,North America,Congo,Africa,1999,0
Brazil,South America,United States,North America,1999,50269456
Brazil,South America,Canada,North America,1999,4763
Brazil,South America,Mexico,North America,1999,1561490
Brazil,South America,Brazil,South America,1999,0
Brazil,South America,Argentina,South America,1999,4899241
Brazil,South America,United Kingdom,Europe,1999,659054
Brazil,South America,Netherlands,Europe,1999,60539
Brazil,South America,Belgium,Europe,1999,348258
Brazil,South America,France,Europe,1999,296585
Brazil,South America,Switzerland,Europe,1999,593268
Brazil,South America,Spain,Europe,1999,234731
Brazil,South America,Portugal,Europe,1999,888138
Brazil,South America,Germany,Europe,1999,4576034
Brazil,South America,Poland,Europe,1999,35728
Brazil,South America,Austria,Europe,1999,318220
Brazil,South America,Hungary,Europe,1999,0
Brazil,South America,Czech Republic,Europe,1999,216413
Brazil,South America,Slovakia,Europe,1999,51986
Brazil,South America,Italy,Europe,1999,336918
Brazil,South America,Croatia,Europe,1999,34570
Brazil,South America,Serbia,Europe,1999,0
Brazil,South America,Bosnia,Europe,1999,0
Brazil,South America,Greece,Europe,1999,232125
Brazil,South America,Bulgaria,Europe,1999,31714
Brazil,South America,Romania,Europe,1999,0
Brazil,South America,Russia,Asia,1999,0
Brazil,South America,Ukraine,Europe,1999,0
Brazil,South America,Finland,Europe,1999,154272
Brazil,South America,Sweden,Europe,1999,12001
Brazil,South America,Norway,Europe,1999,2381352
Brazil,South America,Denmark,Europe,1999,0
Brazil,South America,South Africa,Africa,1999,1692687
Brazil,South America,Turkey,Asia,1999,163749
Brazil,South America,Israel,Asia,1999,7832
Brazil,South America,United Arab Emirates,Asia,1999,256448
Brazil,South America,Taiwan,Asia,1999,0
Brazil,South America,South Korea,Asia,1999,0
Brazil,South America,Japan,Asia,1999,0
Brazil,South America,India,Asia,1999,0
Brazil,South America,Pakistan,Asia,1999,0
Brazil,South America,Thailand,Asia,1999,199966
Brazil,South America,Malaysia,Asia,1999,18330
Brazil,South America,Singapore,Asia,1999,518417
Brazil,South America,Philippines,Asia,1999,2130267
Brazil,South America,Indonesia,Asia,1999,219510
Brazil,South America,Australia,Oceania,1999,241093
Brazil,South America,Cyprus,Europe,1999,10291
Brazil,South America,China,Asia,1999,0
Brazil,South America,Ivory Coast,Africa,1999,0
Brazil,South America,Congo,Africa,1999,0
Argentina,South America,United States,North America,1999,4001794
Argentina,South America,Canada,North America,1999,0
Argentina,South America,Mexico,North America,1999,0
Argentina,South America,Brazil,South America,1999,25928
Argentina,South America,Argentina,South America,1999,0
Argentina,South America,United Kingdom,Europe,1999,31682
Argentina,South America,Netherlands,Europe,1999,0
Argentina,South America,Belgium,Europe,1999,0
Argentina,South America,France,Europe,1999,8184
Argentina,South America,Switzerland,Europe,1999,0
Argentina,South America,Spain,Europe,1999,0
Argentina,South America,Portugal,Europe,1999,0
Argentina,South America,Germany,Europe,1999,1420
Argentina,South America,Poland,Europe,1999,30619
Argentina,South America,Austria,Europe,1999,0
Argentina,South America,Hungary,Europe,1999,0
Argentina,South America,Czech Republic,Europe,1999,1322
Argentina,South America,Slovakia,Europe,1999,0
Argentina,South America,Italy,Europe,1999,0
Argentina,South America,Croatia,Europe,1999,0
Argentina,South America,Serbia,Europe,1999,0
Argentina,South America,Bosnia,Europe,1999,0
Argentina,South America,Greece,Europe,1999,0
Argentina,South America,Bulgaria,Europe,1999,0
Argentina,South America,Romania,Europe,1999,0
Argentina,South America,Russia,Asia,1999,0
Argentina,South America,Ukraine,Europe,1999,0
Argentina,South America,Finland,Europe,1999,0
Argentina,South America,Sweden,Europe,1999,0
Argentina,South America,Norway,Europe,1999,0
Argentina,South America,Denmark,Europe,1999,0
Argentina,South America,South Africa,Africa,1999,0
Argentina,South America,Turkey,Asia,1999,0
Argentina,South America,Israel,Asia,1999,0
Argentina,South America,United Arab Emirates,Asia,1999,2229
Argentina,South America,Taiwan,Asia,1999,0
Argentina,South America,South Korea,Asia,1999,0
Argentina,South America,Japan,Asia,1999,0
Argentina,South America,India,Asia,1999,0
Argentina,South America,Pakistan,Asia,1999,0
Argentina,South America,Thailand,Asia,1999,0
Argentina,South America,Malaysia,Asia,1999,0
Argentina,South America,Singapore,Asia,1999,0
Argentina,South America,Philippines,Asia,1999,16250
Argentina,South America,Indonesia,Asia,1999,0
Argentina,South America,Australia,Oceania,1999,0
Argentina,South America,Cyprus,Europe,1999,0
Argentina,South America,China,Asia,1999,0
Argentina,South America,Ivory Coast,Africa,1999,0
Argentina,South America,Congo,Africa,1999,0
United Kingdom,Europe,United States,North America,1999,15334557
United Kingdom,Europe,Canada,North America,1999,971434
United Kingdom,Europe,Mexico,North America,1999,0
United Kingdom,Europe,Brazil,South America,1999,141101
United Kingdom,Europe,Argentina,South America,1999,57397
United Kingdom,Europe,United Kingdom,Europe,1999,0
United Kingdom,Europe,Netherlands,Europe,1999,515098
United Kingdom,Europe,Belgium,Europe,1999,1517380
United Kingdom,Europe,France,Europe,1999,2680865
United Kingdom,Europe,Switzerland,Europe,1999,1602306
United Kingdom,Europe,Spain,Europe,1999,164817
United Kingdom,Europe,Portugal,Europe,1999,15130
